MapDate;StateAbbreviation;None;D0;D1;D2;D3;D4;ValidStart;ValidEnd;StatisticFormatID
20181120;IA;100;0;0;0;0;0;20.11.2018;26.11.2018;1
20181113;IA;100;0;0;0;0;0;13.11.2018;19.11.2018;1
20181106;IA;100;0;0;0;0;0;06.11.2018;12.11.2018;1
20181030;IA;98.53;1.47;0;0;0;0;30.10.2018;05.11.2018;1
20181023;IA;98.53;1.47;0;0;0;0;23.10.2018;29.10.2018;1
20181016;IA;98.53;1.47;0;0;0;0;16.10.2018;22.10.2018;1
20181009;IA;97.73;2.27;0.84;0;0;0;09.10.2018;15.10.2018;1
20181002;IA;93.64;6.36;2.15;0.84;0;0;02.10.2018;08.10.2018;1
20180925;IA;93.64;6.36;2.15;0.84;0;0;25.09.2018;01.10.2018;1
20180918;IA;93.64;6.36;2.15;0.84;0;0;18.09.2018;24.09.2018;1
20180911;IA;93.59;6.41;2.15;0.86;0;0;11.09.2018;17.09.2018;1
20180904;IA;81.33;18.67;6.41;3.5;0.86;0;04.09.2018;10.09.2018;1
20180828;IA;69.75;30.25;18.88;9.64;2.16;0;28.08.2018;03.09.2018;1
20180821;IA;69.48;30.52;18.96;9.65;2.24;0;21.08.2018;27.08.2018;1
20180814;IA;64.02;35.98;17.67;4.44;0.84;0;14.08.2018;20.08.2018;1
20180807;IA;66.4;33.6;11.56;4.2;0.84;0;07.08.2018;13.08.2018;1
20180731;IA;73.88;26.12;11.2;4.2;0.84;0;31.07.2018;06.08.2018;1
20180724;IA;76.73;23.27;11.06;3.39;0.84;0;24.07.2018;30.07.2018;1
20180717;IA;80.76;19.24;9.32;2.41;0.08;0;17.07.2018;23.07.2018;1
20180710;IA;80.13;19.87;9.27;2.41;0;0;10.07.2018;16.07.2018;1
20180703;IA;81.3;18.7;8.64;2.41;0;0;03.07.2018;09.07.2018;1
20180626;IA;79.73;20.27;8.64;2.32;0;0;26.06.2018;02.07.2018;1
20180619;IA;76.11;23.89;9.25;2.32;0;0;19.06.2018;25.06.2018;1
20180612;IA;74.51;25.49;9.36;2.32;0;0;12.06.2018;18.06.2018;1
20180605;IA;70.68;29.32;8.97;0;0;0;05.06.2018;11.06.2018;1
20180529;IA;76.57;23.43;8.97;0;0;0;29.05.2018;04.06.2018;1
20180522;IA;76.57;23.43;8.67;0;0;0;22.05.2018;28.05.2018;1
20180515;IA;69.29;30.71;10.85;0;0;0;15.05.2018;21.05.2018;1
20180508;IA;60.54;39.46;12.64;0;0;0;08.05.2018;14.05.2018;1
20180501;IA;58.08;41.92;14.18;0;0;0;01.05.2018;07.05.2018;1
20180424;IA;80.09;19.91;7.45;0;0;0;24.04.2018;30.04.2018;1
20180417;IA;81.98;18.02;7.39;0;0;0;17.04.2018;23.04.2018;1
20180410;IA;81.55;18.45;7.61;0;0;0;10.04.2018;16.04.2018;1
20180403;IA;81.55;18.45;7.61;0;0;0;03.04.2018;09.04.2018;1
20180327;IA;81.55;18.45;7.61;0;0;0;27.03.2018;02.04.2018;1
20180320;IA;78.78;21.22;10.04;0;0;0;20.03.2018;26.03.2018;1
20180313;IA;73.05;26.95;10.04;0;0;0;13.03.2018;19.03.2018;1
20180306;IA;73.05;26.95;10.04;0;0;0;06.03.2018;12.03.2018;1
20180227;IA;73.05;26.95;10.04;0;0;0;27.02.2018;05.03.2018;1
20180220;IA;58.41;41.59;12.24;0;0;0;20.02.2018;26.02.2018;1
20180213;IA;54.79;45.21;15.16;0;0;0;13.02.2018;19.02.2018;1
20180206;IA;46.37;53.63;15.15;0;0;0;06.02.2018;12.02.2018;1
20180130;IA;46.22;53.78;15.23;0;0;0;30.01.2018;05.02.2018;1
20180123;IA;46.22;53.78;15.23;0;0;0;23.01.2018;29.01.2018;1
20180116;IA;25.71;74.29;8.13;0;0;0;16.01.2018;22.01.2018;1
20180109;IA;28.96;71.04;8.13;0;0;0;09.01.2018;15.01.2018;1
20180102;IA;28.96;71.04;8.13;0;0;0;02.01.2018;08.01.2018;1
20171226;IA;28.96;71.04;8.13;0;0;0;26.12.2017;01.01.2018;1
20171219;IA;28.96;71.04;8.13;0;0;0;19.12.2017;25.12.2017;1
20171212;IA;46.91;53.09;7.39;0;0;0;12.12.2017;18.12.2017;1
20171205;IA;61.06;38.94;6.7;0;0;0;05.12.2017;11.12.2017;1
20171128;IA;72.8;27.2;6.7;0;0;0;28.11.2017;04.12.2017;1
20171121;IA;72.8;27.2;6.7;0;0;0;21.11.2017;27.11.2017;1
20171114;IA;72.8;27.2;6.7;0;0;0;14.11.2017;20.11.2017;1
20171107;IA;72.88;27.12;5.96;0;0;0;07.11.2017;13.11.2017;1
20171031;IA;72.88;27.12;5.96;0;0;0;31.10.2017;06.11.2017;1
20171024;IA;72.88;27.12;5.96;0;0;0;24.10.2017;30.10.2017;1
20171017;IA;71.33;28.67;8.69;0.4;0;0;17.10.2017;23.10.2017;1
20171010;IA;58.8;41.2;23.97;1.98;0;0;10.10.2017;16.10.2017;1
20171003;IA;43.48;56.52;34.72;8.7;3.2;0;03.10.2017;09.10.2017;1
20170926;IA;42.6;57.4;30.12;6.64;2.24;0;26.09.2017;02.10.2017;1
20170919;IA;32.24;67.76;36.95;11.11;3.7;0;19.09.2017;25.09.2017;1
20170912;IA;29.33;70.67;33.17;10.62;3.34;0;12.09.2017;18.09.2017;1
20170905;IA;50.32;49.68;28.15;9.96;2.26;0;05.09.2017;11.09.2017;1
20170829;IA;51.85;48.15;27.62;9.55;2.27;0;29.08.2017;04.09.2017;1
20170822;IA;44.31;55.69;33.74;10.17;2.27;0;22.08.2017;28.08.2017;1
20170815;IA;29.16;70.84;44.63;13.82;2.51;0;15.08.2017;21.08.2017;1
20170808;IA;28.53;71.47;40.42;12.49;0;0;08.08.2017;14.08.2017;1
20170801;IA;33;67;36.19;7.05;0;0;01.08.2017;07.08.2017;1
20170725;IA;35.99;64.01;34.74;1.66;0;0;25.07.2017;31.07.2017;1
20170718;IA;41.63;58.37;22.24;0;0;0;18.07.2017;24.07.2017;1
20170711;IA;52.49;47.51;16.24;0;0;0;11.07.2017;17.07.2017;1
20170704;IA;49.4;50.6;8.9;0;0;0;04.07.2017;10.07.2017;1
20170627;IA;54.96;45.04;1.29;0;0;0;27.06.2017;03.07.2017;1
20170620;IA;57.43;42.57;1.29;0;0;0;20.06.2017;26.06.2017;1
20170613;IA;61.56;38.44;0.34;0;0;0;13.06.2017;19.06.2017;1
20170606;IA;98.66;1.34;0;0;0;0;06.06.2017;12.06.2017;1
20170530;IA;100;0;0;0;0;0;30.05.2017;05.06.2017;1
20170523;IA;100;0;0;0;0;0;23.05.2017;29.05.2017;1
20170516;IA;100;0;0;0;0;0;16.05.2017;22.05.2017;1
20170509;IA;100;0;0;0;0;0;09.05.2017;15.05.2017;1
20170502;IA;100;0;0;0;0;0;02.05.2017;08.05.2017;1
20170425;IA;95.36;4.64;0;0;0;0;25.04.2017;01.05.2017;1
20170418;IA;95.36;4.64;0;0;0;0;18.04.2017;24.04.2017;1
20170411;IA;95.36;4.64;0;0;0;0;11.04.2017;17.04.2017;1
20170404;IA;88.35;11.65;0;0;0;0;04.04.2017;10.04.2017;1
20170328;IA;82.34;17.66;5.67;0;0;0;28.03.2017;03.04.2017;1
20170321;IA;81.98;18.02;5.67;0;0;0;21.03.2017;27.03.2017;1
20170314;IA;82.34;17.66;5.67;0;0;0;14.03.2017;20.03.2017;1
20170307;IA;82.32;17.68;5.67;0;0;0;07.03.2017;13.03.2017;1
20170228;IA;86.23;13.77;0;0;0;0;28.02.2017;06.03.2017;1
20170221;IA;86.23;13.77;0;0;0;0;21.02.2017;27.02.2017;1
20170214;IA;88.19;11.81;0;0;0;0;14.02.2017;20.02.2017;1
20170207;IA;88.19;11.81;0;0;0;0;07.02.2017;13.02.2017;1
20170131;IA;88.19;11.81;0;0;0;0;31.01.2017;06.02.2017;1
20170124;IA;87.35;12.65;0;0;0;0;24.01.2017;30.01.2017;1
20170117;IA;87.49;12.51;0;0;0;0;17.01.2017;23.01.2017;1
20170110;IA;86.11;13.89;0;0;0;0;10.01.2017;16.01.2017;1
20170103;IA;86.11;13.89;0;0;0;0;03.01.2017;09.01.2017;1
20161227;IA;86.11;13.89;0;0;0;0;27.12.2016;02.01.2017;1
20161220;IA;84.35;15.65;0;0;0;0;20.12.2016;26.12.2016;1
20161213;IA;85.34;14.66;0;0;0;0;13.12.2016;19.12.2016;1
20161206;IA;85.34;14.66;0;0;0;0;06.12.2016;12.12.2016;1
20161129;IA;85.34;14.66;0;0;0;0;29.11.2016;05.12.2016;1
20161122;IA;85.34;14.66;0;0;0;0;22.11.2016;28.11.2016;1
20161115;IA;85.34;14.66;0;0;0;0;15.11.2016;21.11.2016;1
20161108;IA;93.22;6.78;0;0;0;0;08.11.2016;14.11.2016;1
20161101;IA;93.22;6.78;0;0;0;0;01.11.2016;07.11.2016;1
20161025;IA;95.06;4.94;0;0;0;0;25.10.2016;31.10.2016;1
20161018;IA;95.06;4.94;0;0;0;0;18.10.2016;24.10.2016;1
20161011;IA;95.07;4.93;0;0;0;0;11.10.2016;17.10.2016;1
20161004;IA;95.07;4.93;0;0;0;0;04.10.2016;10.10.2016;1
20160927;IA;95.07;4.93;0;0;0;0;27.09.2016;03.10.2016;1
20160920;IA;96.78;3.22;0;0;0;0;20.09.2016;26.09.2016;1
20160913;IA;98.85;1.15;0;0;0;0;13.09.2016;19.09.2016;1
20160906;IA;98.85;1.15;0;0;0;0;06.09.2016;12.09.2016;1
20160830;IA;94.04;5.96;0;0;0;0;30.08.2016;05.09.2016;1
20160823;IA;87.83;12.17;1.12;0;0;0;23.08.2016;29.08.2016;1
20160816;IA;85.8;14.2;1.12;0;0;0;16.08.2016;22.08.2016;1
20160809;IA;69.29;30.71;2.52;0;0;0;09.08.2016;15.08.2016;1
20160802;IA;70.99;29.01;2.71;0;0;0;02.08.2016;08.08.2016;1
20160726;IA;69.32;30.68;3.59;0;0;0;26.07.2016;01.08.2016;1
20160719;IA;58.95;41.05;6.8;0;0;0;19.07.2016;25.07.2016;1
20160712;IA;55.54;44.46;17.58;0;0;0;12.07.2016;18.07.2016;1
20160705;IA;52.87;47.13;17.85;0;0;0;05.07.2016;11.07.2016;1
20160628;IA;48.34;51.66;16.45;0;0;0;28.06.2016;04.07.2016;1
20160621;IA;55.8;44.2;11.69;0;0;0;21.06.2016;27.06.2016;1
20160614;IA;73.14;26.86;0;0;0;0;14.06.2016;20.06.2016;1
20160607;IA;85.61;14.39;0;0;0;0;07.06.2016;13.06.2016;1
20160531;IA;88.84;11.16;0;0;0;0;31.05.2016;06.06.2016;1
20160524;IA;100;0;0;0;0;0;24.05.2016;30.05.2016;1
20160517;IA;100;0;0;0;0;0;17.05.2016;23.05.2016;1
20160510;IA;100;0;0;0;0;0;10.05.2016;16.05.2016;1
20160503;IA;100;0;0;0;0;0;03.05.2016;09.05.2016;1
20160426;IA;100;0;0;0;0;0;26.04.2016;02.05.2016;1
20160419;IA;100;0;0;0;0;0;19.04.2016;25.04.2016;1
20160412;IA;100;0;0;0;0;0;12.04.2016;18.04.2016;1
20160405;IA;100;0;0;0;0;0;05.04.2016;11.04.2016;1
20160329;IA;100;0;0;0;0;0;29.03.2016;04.04.2016;1
20160322;IA;100;0;0;0;0;0;22.03.2016;28.03.2016;1
20160315;IA;100;0;0;0;0;0;15.03.2016;21.03.2016;1
20160308;IA;100;0;0;0;0;0;08.03.2016;14.03.2016;1
20160301;IA;100;0;0;0;0;0;01.03.2016;07.03.2016;1
20160223;IA;100;0;0;0;0;0;23.02.2016;29.02.2016;1
20160216;IA;100;0;0;0;0;0;16.02.2016;22.02.2016;1
20160209;IA;100;0;0;0;0;0;09.02.2016;15.02.2016;1
20160202;IA;100;0;0;0;0;0;02.02.2016;08.02.2016;1
20160126;IA;100;0;0;0;0;0;26.01.2016;01.02.2016;1
20160119;IA;100;0;0;0;0;0;19.01.2016;25.01.2016;1
20160112;IA;100;0;0;0;0;0;12.01.2016;18.01.2016;1
20160105;IA;100;0;0;0;0;0;05.01.2016;11.01.2016;1
20151229;IA;100;0;0;0;0;0;29.12.2015;04.01.2016;1
20151222;IA;100;0;0;0;0;0;22.12.2015;28.12.2015;1
20151215;IA;100;0;0;0;0;0;15.12.2015;21.12.2015;1
20151208;IA;96.74;3.26;0;0;0;0;08.12.2015;14.12.2015;1
20151201;IA;96.74;3.26;0;0;0;0;01.12.2015;07.12.2015;1
20151124;IA;96.74;3.26;0;0;0;0;24.11.2015;30.11.2015;1
20151117;IA;84.21;15.79;2.02;0;0;0;17.11.2015;23.11.2015;1
20151110;IA;83.08;16.92;4.92;0;0;0;10.11.2015;16.11.2015;1
20151103;IA;84.83;15.17;4.92;0;0;0;03.11.2015;09.11.2015;1
20151027;IA;82.54;17.46;5.91;0;0;0;27.10.2015;02.11.2015;1
20151020;IA;86.72;13.28;3.6;0;0;0;20.10.2015;26.10.2015;1
20151013;IA;91.61;8.39;1.87;0;0;0;13.10.2015;19.10.2015;1
20151006;IA;94.99;5.01;0;0;0;0;06.10.2015;12.10.2015;1
20150929;IA;94.52;5.48;0;0;0;0;29.09.2015;05.10.2015;1
20150922;IA;96.97;3.03;0;0;0;0;22.09.2015;28.09.2015;1
20150915;IA;96.05;3.95;0;0;0;0;15.09.2015;21.09.2015;1
20150908;IA;96.05;3.95;0;0;0;0;08.09.2015;14.09.2015;1
20150901;IA;95.72;4.28;0;0;0;0;01.09.2015;07.09.2015;1
20150825;IA;93.95;6.05;0;0;0;0;25.08.2015;31.08.2015;1
20150818;IA;93.95;6.05;0.23;0;0;0;18.08.2015;24.08.2015;1
20150811;IA;86.39;13.61;0.23;0;0;0;11.08.2015;17.08.2015;1
20150804;IA;86.39;13.61;0;0;0;0;04.08.2015;10.08.2015;1
20150728;IA;93.97;6.03;0;0;0;0;28.07.2015;03.08.2015;1
20150721;IA;93.17;6.83;0;0;0;0;21.07.2015;27.07.2015;1
20150714;IA;94.11;5.89;0;0;0;0;14.07.2015;20.07.2015;1
20150707;IA;100;0;0;0;0;0;07.07.2015;13.07.2015;1
20150630;IA;99.7;0.3;0;0;0;0;30.06.2015;06.07.2015;1
20150623;IA;99.7;0.3;0;0;0;0;23.06.2015;29.06.2015;1
20150616;IA;99.7;0.3;0;0;0;0;16.06.2015;22.06.2015;1
20150609;IA;99.7;0.3;0;0;0;0;09.06.2015;15.06.2015;1
20150602;IA;99.31;0.69;0;0;0;0;02.06.2015;08.06.2015;1
20150526;IA;99.31;0.69;0;0;0;0;26.05.2015;01.06.2015;1
20150519;IA;91.14;8.86;0;0;0;0;19.05.2015;25.05.2015;1
20150512;IA;85.62;14.38;0;0;0;0;12.05.2015;18.05.2015;1
20150505;IA;80.23;19.77;1.8;0;0;0;05.05.2015;11.05.2015;1
20150428;IA;78.93;21.07;1.52;0;0;0;28.04.2015;04.05.2015;1
20150421;IA;75.05;24.95;0.09;0;0;0;21.04.2015;27.04.2015;1
20150414;IA;53.95;46.05;0.01;0;0;0;14.04.2015;20.04.2015;1
20150407;IA;51.09;48.91;0.01;0;0;0;07.04.2015;13.04.2015;1
20150331;IA;51.09;48.91;0.01;0;0;0;31.03.2015;06.04.2015;1
20150324;IA;72.18;27.82;0.01;0;0;0;24.03.2015;30.03.2015;1
20150317;IA;76.76;23.24;0.01;0;0;0;17.03.2015;23.03.2015;1
20150310;IA;76.85;23.15;0;0;0;0;10.03.2015;16.03.2015;1
20150303;IA;92.29;7.71;0;0;0;0;03.03.2015;09.03.2015;1
20150224;IA;92.29;7.71;0;0;0;0;24.02.2015;02.03.2015;1
20150217;IA;92.29;7.71;0;0;0;0;17.02.2015;23.02.2015;1
20150210;IA;92.29;7.71;0;0;0;0;10.02.2015;16.02.2015;1
20150203;IA;92.29;7.71;0;0;0;0;03.02.2015;09.02.2015;1
20150127;IA;55.42;44.58;0;0;0;0;27.01.2015;02.02.2015;1
20150120;IA;93.01;6.99;0;0;0;0;20.01.2015;26.01.2015;1
20150113;IA;93.01;6.99;0;0;0;0;13.01.2015;19.01.2015;1
20150106;IA;93.01;6.99;0;0;0;0;06.01.2015;12.01.2015;1
20141230;IA;93.01;6.99;0;0;0;0;30.12.2014;05.01.2015;1
20141223;IA;93.01;6.99;0;0;0;0;23.12.2014;29.12.2014;1
20141216;IA;93.01;6.99;0;0;0;0;16.12.2014;22.12.2014;1
20141209;IA;93.01;6.99;0;0;0;0;09.12.2014;15.12.2014;1
20141202;IA;93.01;6.99;0;0;0;0;02.12.2014;08.12.2014;1
20141125;IA;93.01;6.99;0;0;0;0;25.11.2014;01.12.2014;1
20141118;IA;99.29;0.71;0;0;0;0;18.11.2014;24.11.2014;1
20141111;IA;99.29;0.71;0;0;0;0;11.11.2014;17.11.2014;1
20141104;IA;100;0;0;0;0;0;04.11.2014;10.11.2014;1
20141028;IA;100;0;0;0;0;0;28.10.2014;03.11.2014;1
20141021;IA;100;0;0;0;0;0;21.10.2014;27.10.2014;1
20141014;IA;100;0;0;0;0;0;14.10.2014;20.10.2014;1
20141007;IA;99.99;0.01;0;0;0;0;07.10.2014;13.10.2014;1
20140930;IA;99.99;0.01;0;0;0;0;30.09.2014;06.10.2014;1
20140923;IA;100;0;0;0;0;0;23.09.2014;29.09.2014;1
20140916;IA;100;0;0;0;0;0;16.09.2014;22.09.2014;1
20140909;IA;97.63;2.37;0;0;0;0;09.09.2014;15.09.2014;1
20140902;IA;97.63;2.37;0;0;0;0;02.09.2014;08.09.2014;1
20140826;IA;82.33;17.67;0;0;0;0;26.08.2014;01.09.2014;1
20140819;IA;80.08;19.92;0;0;0;0;19.08.2014;25.08.2014;1
20140812;IA;97.22;2.78;0;0;0;0;12.08.2014;18.08.2014;1
20140805;IA;99.13;0.87;0;0;0;0;05.08.2014;11.08.2014;1
20140729;IA;99.13;0.87;0;0;0;0;29.07.2014;04.08.2014;1
20140722;IA;99.31;0.69;0;0;0;0;22.07.2014;28.07.2014;1
20140715;IA;99.31;0.69;0;0;0;0;15.07.2014;21.07.2014;1
20140708;IA;98.25;1.75;0;0;0;0;08.07.2014;14.07.2014;1
20140701;IA;96.28;3.72;0;0;0;0;01.07.2014;07.07.2014;1
20140624;IA;83.54;16.46;2.78;0;0;0;24.06.2014;30.06.2014;1
20140617;IA;79.38;20.62;6.2;0;0;0;17.06.2014;23.06.2014;1
20140610;IA;59.92;40.08;20.51;0;0;0;10.06.2014;16.06.2014;1
20140603;IA;44.05;55.95;28.12;0;0;0;03.06.2014;09.06.2014;1
20140527;IA;41.7;58.3;28.76;0;0;0;27.05.2014;02.06.2014;1
20140520;IA;43.75;56.25;28.76;0;0;0;20.05.2014;26.05.2014;1
20140513;IA;43.75;56.25;28.76;0;0;0;13.05.2014;19.05.2014;1
20140506;IA;32.9;67.1;40.7;3.13;0;0;06.05.2014;12.05.2014;1
20140429;IA;32.9;67.1;37.23;3.13;0;0;29.04.2014;05.05.2014;1
20140422;IA;21.47;78.53;40.84;5.3;0;0;22.04.2014;28.04.2014;1
20140415;IA;21.47;78.53;40.84;5.3;0;0;15.04.2014;21.04.2014;1
20140408;IA;17.67;82.33;56.68;6.84;0;0;08.04.2014;14.04.2014;1
20140401;IA;17.67;82.33;56.68;6.84;0;0;01.04.2014;07.04.2014;1
20140325;IA;17.67;82.33;56.68;6.84;0;0;25.03.2014;31.03.2014;1
20140318;IA;17.67;82.33;56.68;6.84;0;0;18.03.2014;24.03.2014;1
20140311;IA;16.1;83.9;48.51;6.84;0;0;11.03.2014;17.03.2014;1
20140304;IA;16.29;83.71;47.04;6.84;0;0;04.03.2014;10.03.2014;1
20140225;IA;16.29;83.71;47.04;7.11;0;0;25.02.2014;03.03.2014;1
20140218;IA;16.29;83.71;54.85;17;0;0;18.02.2014;24.02.2014;1
20140211;IA;14.04;85.96;52.56;19.7;0;0;11.02.2014;17.02.2014;1
20140204;IA;14.04;85.96;52.56;19.7;0;0;04.02.2014;10.02.2014;1
20140128;IA;14.04;85.96;52.56;19.7;0;0;28.01.2014;03.02.2014;1
20140121;IA;15.12;84.88;52.56;19.7;0;0;21.01.2014;27.01.2014;1
20140114;IA;23.4;76.6;52.56;19.7;0;0;14.01.2014;20.01.2014;1
20140107;IA;23.4;76.6;52.56;19.7;0;0;07.01.2014;13.01.2014;1
20131231;IA;23.4;76.6;52.56;19.7;0;0;31.12.2013;06.01.2014;1
20131224;IA;23.4;76.6;52.56;19.7;0;0;24.12.2013;30.12.2013;1
20131217;IA;23.4;76.6;52.5;19.7;0;0;17.12.2013;23.12.2013;1
20131210;IA;23.4;76.6;52.5;19.7;0;0;10.12.2013;16.12.2013;1
20131203;IA;23.4;76.6;52.5;19.7;0;0;03.12.2013;09.12.2013;1
20131126;IA;23.4;76.6;52.5;19.7;0;0;26.11.2013;02.12.2013;1
20131119;IA;23.4;76.6;52.5;19.7;0;0;19.11.2013;25.11.2013;1
20131112;IA;20.63;79.37;54.69;21.6;0;0;12.11.2013;18.11.2013;1
20131105;IA;11.23;88.77;68.27;27.26;1.76;0;05.11.2013;11.11.2013;1
20131029;IA;11.09;88.91;68.27;35;1.76;0;29.10.2013;04.11.2013;1
20131022;IA;11.09;88.91;68.27;35;1.76;0;22.10.2013;28.10.2013;1
20131015;IA;11;89;68.27;35;1.76;0;15.10.2013;21.10.2013;1
20131008;IA;8.34;91.66;71.15;36.06;1.76;0;08.10.2013;14.10.2013;1
20131001;IA;5.32;94.68;78.89;38.39;1.76;0;01.10.2013;07.10.2013;1
20130924;IA;5.33;94.67;78.53;37.33;1.76;0;24.09.2013;30.09.2013;1
20130917;IA;2.62;97.38;72.82;41.58;0;0;17.09.2013;23.09.2013;1
20130910;IA;1.84;98.16;72.3;41.79;0;0;10.09.2013;16.09.2013;1
20130903;IA;1.84;98.16;63.24;32.07;0;0;03.09.2013;09.09.2013;1
20130827;IA;0;100;60.23;22.4;0;0;27.08.2013;02.09.2013;1
20130820;IA;17.57;82.43;35.16;0;0;0;20.08.2013;26.08.2013;1
20130813;IA;25.5;74.5;35.16;0;0;0;13.08.2013;19.08.2013;1
20130806;IA;27.16;72.84;16.51;0;0;0;06.08.2013;12.08.2013;1
20130730;IA;29.82;70.18;0.02;0;0;0;30.07.2013;05.08.2013;1
20130723;IA;37.08;62.92;0.01;0;0;0;23.07.2013;29.07.2013;1
20130716;IA;80.21;19.79;0.01;0;0;0;16.07.2013;22.07.2013;1
20130709;IA;99.36;0.64;0.01;0;0;0;09.07.2013;15.07.2013;1
20130702;IA;99.42;0.58;0.01;0;0;0;02.07.2013;08.07.2013;1
20130625;IA;99.42;0.58;0.01;0;0;0;25.06.2013;01.07.2013;1
20130618;IA;92.92;7.08;0.01;0;0;0;18.06.2013;24.06.2013;1
20130611;IA;87.88;12.12;0.64;0;0;0;11.06.2013;17.06.2013;1
20130604;IA;86.41;13.59;1;0;0;0;04.06.2013;10.06.2013;1
20130528;IA;81.08;18.92;1.97;0;0;0;28.05.2013;03.06.2013;1
20130521;IA;64.5;35.5;17.63;3.92;0.05;0;21.05.2013;27.05.2013;1
20130514;IA;61.24;38.76;19.47;3.92;0.05;0;14.05.2013;20.05.2013;1
20130507;IA;58.35;41.65;20.75;3.93;0.06;0;07.05.2013;13.05.2013;1
20130430;IA;46.26;53.74;35.67;6.44;0.31;0;30.04.2013;06.05.2013;1
20130423;IA;46.26;53.74;35.67;6.44;0.31;0;23.04.2013;29.04.2013;1
20130416;IA;34.68;65.32;52.84;31.75;1.54;0;16.04.2013;22.04.2013;1
20130409;IA;16.83;83.17;69.84;44.49;20.65;0;09.04.2013;15.04.2013;1
20130402;IA;6.78;93.22;74.93;47.66;21.37;0.06;02.04.2013;08.04.2013;1
20130326;IA;6.78;93.22;74.93;47.66;21.37;0.06;26.03.2013;01.04.2013;1
20130319;IA;0.16;99.84;74.89;47.51;21.37;0.06;19.03.2013;25.03.2013;1
20130312;IA;0.09;99.91;74.98;47.51;21.37;0.06;12.03.2013;18.03.2013;1
20130305;IA;0;100;99.97;53.85;32.05;1.23;05.03.2013;11.03.2013;1
20130226;IA;0;100;99.99;54.35;32.05;1.23;26.02.2013;04.03.2013;1
20130219;IA;0;100;99.98;54.35;32.05;1.23;19.02.2013;25.02.2013;1
20130212;IA;0;100;99.98;54.35;32.26;1.23;12.02.2013;18.02.2013;1
20130205;IA;0;100;99.98;54.35;32.26;1.23;05.02.2013;11.02.2013;1
20130129;IA;0;100;100;58.33;32.26;1.23;29.01.2013;04.02.2013;1
20130122;IA;0;100;100;58.33;32.26;1.23;22.01.2013;28.01.2013;1
20130115;IA;0;100;100;58.33;32.26;1.23;15.01.2013;21.01.2013;1
20130108;IA;0;100;100;58.42;32.07;1.23;08.01.2013;14.01.2013;1
20130101;IA;0;100;100;58.42;32.07;1.23;01.01.2013;07.01.2013;1
20121225;IA;0;100;100;58.42;32.07;1.23;25.12.2012;31.12.2012;1
20121218;IA;0;100;100;69.1;41.79;1.23;18.12.2012;24.12.2012;1
20121211;IA;0;100;100;69.1;41.7;1.23;11.12.2012;17.12.2012;1
20121204;IA;0;100;100;69.1;41.7;1.23;04.12.2012;10.12.2012;1
20121127;IA;0;100;100;69.1;41.7;1.23;27.11.2012;03.12.2012;1
20121120;IA;0;100;100;68.65;41.7;1.23;20.11.2012;26.11.2012;1
20121113;IA;0;100;100;68.65;41.7;1.23;13.11.2012;19.11.2012;1
20121106;IA;0;100;100;90.73;49.94;2.52;06.11.2012;12.11.2012;1
20121030;IA;0;100;100;90.73;49.94;2.52;30.10.2012;05.11.2012;1
20121023;IA;0;100;100;92.59;62.94;2.52;23.10.2012;29.10.2012;1
20121016;IA;0;100;100;95.3;63.88;2.52;16.10.2012;22.10.2012;1
20121009;IA;0;100;100;100;75.31;2.52;09.10.2012;15.10.2012;1
20121002;IA;0;100;100;100;75.31;2.52;02.10.2012;08.10.2012;1
20120925;IA;0;100;100;100;65.77;2.52;25.09.2012;01.10.2012;1
20120918;IA;0;100;100;100;66.14;2.36;18.09.2012;24.09.2012;1
20120911;IA;0;100;100;100;66;2.36;11.09.2012;17.09.2012;1
20120904;IA;0;100;100;100;62.15;2.36;04.09.2012;10.09.2012;1
20120828;IA;0;100;100;100;58.3;0;28.08.2012;03.09.2012;1
20120821;IA;0;100;100;100;67.54;0;21.08.2012;27.08.2012;1
20120814;IA;0;100;100;100;62.05;0;14.08.2012;20.08.2012;1
20120807;IA;0;100;100;100;69.14;0;07.08.2012;13.08.2012;1
20120731;IA;0;100;100;100;30.74;0;31.07.2012;06.08.2012;1
20120724;IA;0;100;100;100;27.64;0;24.07.2012;30.07.2012;1
20120717;IA;0;100;100;58.77;0;0;17.07.2012;23.07.2012;1
20120710;IA;0;100;66.4;12.7;0;0;10.07.2012;16.07.2012;1
20120703;IA;17.88;82.12;44.92;0.8;0;0;03.07.2012;09.07.2012;1
20120626;IA;22.23;77.77;36.54;0;0;0;26.06.2012;02.07.2012;1
20120619;IA;23.27;76.73;31.39;0;0;0;19.06.2012;25.06.2012;1
20120612;IA;21.95;78.05;13.33;0;0;0;12.06.2012;18.06.2012;1
20120605;IA;14.93;85.07;8.05;0;0;0;05.06.2012;11.06.2012;1
20120529;IA;30.1;69.9;8.05;0;0;0;29.05.2012;04.06.2012;1
20120522;IA;17.42;82.58;14.78;0;0;0;22.05.2012;28.05.2012;1
20120515;IA;69.07;30.93;17.73;0;0;0;15.05.2012;21.05.2012;1
20120508;IA;69.07;30.93;17.73;0;0;0;08.05.2012;14.05.2012;1
20120501;IA;54.21;45.79;28.56;19.44;0;0;01.05.2012;07.05.2012;1
20120424;IA;54.6;45.4;27.57;19.11;0;0;24.04.2012;30.04.2012;1
20120417;IA;52.97;47.03;29.76;20;0;0;17.04.2012;23.04.2012;1
